student_id,section_id,subject,course_code,component,is_anchor,units
6019,ECON-212-LEC-01,ECON,212,LEC,True,5
6019,EE-310-SEM-01,EE,310,SEM,True,1
6019,CS-231N-LEC-01,CS,231N,LEC,True,4
6019,MS&E-276-LEC-01,MS&E,276,LEC,True,3
6019,CHEMENG-699-COL-01,CHEMENG,699,COL,True,1
6019,CS-221-LEC-01,CS,221,LEC,True,4
4210,MS&E-463-WKS-01,MS&E,463,WKS,True,4
4210,CEE-221-SEM-01,CEE,221,SEM,True,1
4210,MS&E-272-LEC-01,MS&E,272,LEC,True,3
4210,CS-323-LEC-01,CS,323,LEC,True,4
4210,CHEMENG-345-LEC-01,CHEMENG,345,LEC,True,3
2833,MS&E-297-LEC-01,MS&E,297,LEC,True,4
2833,CEE-248-LEC-01,CEE,248,LEC,True,2
2833,BIOE-256-LEC-01,BIOE,256,LEC,True,3
2833,CS-348K-LEC-01,CS,348K,LEC,True,4
5905,STATS-305C-LEC-01,STATS,305C,LEC,True,3
5905,CEE-246B-LEC-01,CEE,246B,LEC,True,3
5905,CHEM-279-LEC-01,CHEM,279,LEC,True,3
5905,CS-254B-LEC-01,CS,254B,LEC,True,3
5905,CS-448Z-LEC-01,CS,448Z,LEC,True,4
241,MS&E-297-LEC-01,MS&E,297,LEC,True,4
241,CS-348K-LEC-01,CS,348K,LEC,True,4
241,BIO-236-LEC-01,BIO,236,LEC,True,3
241,ENGLISH-290-WKS-01,ENGLISH,290,WKS,True,5
241,ENGR-319-COL-01,ENGR,319,COL,True,1
6380,MS&E-289-LEC-01,MS&E,289,LEC,True,3
6380,SOC-10-SEM-01,SOC,10,SEM,True,4
6380,CHEM-300-COL-01,CHEM,300,COL,True,1
6380,ENGR-306-LEC-01,ENGR,306,LEC,True,3
6380,ENGR-306-LBS-02,ENGR,306,LBS,False,0
6380,CHEM-283-LEC-01,CHEM,283,LEC,True,3
6380,SOC-396-COL-01,SOC,396,COL,True,1
6380,COMM-224-LEC-01,COMM,224,LEC,True,5
3772,EARTHSYS-223E-SEM-01,EARTHSYS,223E,SEM,True,5
3772,CEE-275A-LEC-01,CEE,275A,LEC,True,3
3772,ME-352C-LEC-01,ME,352C,LEC,True,3
3772,CEE-246S-SEM-01,CEE,246S,SEM,True,1
3772,ME-218C-LEC-01,ME,218C,LEC,True,5
4141,CS-348K-LEC-01,CS,348K,LEC,True,4
4141,BIO-234-LEC-01,BIO,234,LEC,True,3
4141,COMM-277Y-SEM-01,COMM,277Y,SEM,True,5
5940,STATS-305C-LEC-01,STATS,305C,LEC,True,3
5940,PHYSICS-43-LEC-02,PHYSICS,43,LEC,True,4
5940,PHYSICS-43-DIS-05,PHYSICS,43,DIS,False,0
5940,STATS-361-LEC-01,STATS,361,LEC,True,3
5940,PHYSICS-430-LEC-01,PHYSICS,430,LEC,True,3
5940,ENGR-306-LEC-01,ENGR,306,LEC,True,3
5940,ENGR-306-LBS-02,ENGR,306,LBS,False,0
2470,MS&E-338-LEC-01,MS&E,338,LEC,True,3
2470,MS&E-330-LEC-01,MS&E,330,LEC,True,3
2470,CEE-226E-LEC-01,CEE,226E,LEC,True,3
2470,EE-364B-LEC-01,EE,364B,LEC,True,3
2470,MS&E-242-LEC-01,MS&E,242,LEC,True,3
2470,ME-395-SEM-01,ME,395,SEM,True,1
2470,ENGR-193-SEM-01,ENGR,193,SEM,True,1
2470,EE-303-LEC-01,EE,303,LEC,True,3
3561,HISTORY-250-LEC-01,HISTORY,250,LEC,True,1
3561,CEE-248-LEC-01,CEE,248,LEC,True,2
3561,CHEMENG-120B-LEC-01,CHEMENG,120B,LEC,True,4
3561,MS&E-297-LEC-01,MS&E,297,LEC,True,4
3561,CS-349D-SEM-01,CS,349D,SEM,True,3
3561,CHEMENG-289-LEC-01,CHEMENG,289,LEC,True,3
4940,EE-303-LEC-01,EE,303,LEC,True,3
4940,CEE-263G-LEC-01,CEE,263G,LEC,True,1
4940,CHEM-329-SEM-01,CHEM,329,SEM,True,1
4940,ME-327-LEC-01,ME,327,LEC,True,3
4940,EE-310-SEM-01,EE,310,SEM,True,1
4940,CHEMENG-699-COL-01,CHEMENG,699,COL,True,1
4940,ME-352C-LEC-01,ME,352C,LEC,True,3
4940,CS-336-LEC-01,CS,336,LEC,True,4
2956,EARTHSYS-242-LEC-01,EARTHSYS,242,LEC,True,3
2956,CEE-216-SEM-01,CEE,216,SEM,True,1
2956,STATS-203-LEC-01,STATS,203,LEC,True,3
2956,MS&E-260-LEC-01,MS&E,260,LEC,True,3
2956,MS&E-342-LEC-01,MS&E,342,LEC,True,3
2956,EE-372-LEC-01,EE,372,LEC,True,5
17,POLISCI-237-SEM-01,POLISCI,237,SEM,True,5
17,ECON-226-LEC-01,ECON,226,LEC,True,3
17,MS&E-211X-LEC-01,MS&E,211X,LEC,True,3
17,MS&E-211X-DIS-02,MS&E,211X,DIS,False,0
17,POLISCI-114-LEC-01,POLISCI,114,LEC,True,4
6106,STATS-203-LEC-01,STATS,203,LEC,True,3
6106,EE-236C-LEC-01,EE,236C,LEC,True,3
6106,CS-235-LEC-01,CS,235,LEC,True,3
6106,CS-323-LEC-01,CS,323,LEC,True,4
6106,ME-352C-LEC-01,ME,352C,LEC,True,3
6106,PHYSICS-430-LEC-01,PHYSICS,430,LEC,True,3
6390,CS-355-LEC-01,CS,355,LEC,True,3
6390,CEE-301-SEM-01,CEE,301,SEM,True,1
6390,STATS-292-LEC-01,STATS,292,LEC,True,3
6390,CHEM-329-SEM-01,CHEM,329,SEM,True,1
6390,EARTHSYS-142-LEC-01,EARTHSYS,142,LEC,True,3
6390,CHEM-359-SEM-01,CHEM,359,SEM,True,1
6390,CEE-275A-LEC-01,CEE,275A,LEC,True,4
3361,PSYCH-265-SEM-01,PSYCH,265,SEM,True,3
3361,MUSIC-161A-PRA-01,MUSIC,161A,PRA,True,1
3361,ME-327-LEC-01,ME,327,LEC,True,3
3361,POLISCI-237-SEM-01,POLISCI,237,SEM,True,5
3361,STATS-117-LEC-01,STATS,117,LEC,True,4
3361,STATS-117-DIS-03,STATS,117,DIS,False,0
6147,ECON-300-SEM-01,ECON,300,SEM,True,3
6147,BIO-231-LEC-01,BIO,231,LEC,True,3
6147,PSYCH-217-SEM-01,PSYCH,217,SEM,True,4
6147,CS-348K-LEC-01,CS,348K,LEC,True,3
6147,ECON-291-LEC-01,ECON,291,LEC,True,5
3985,EE-292A-LEC-01,EE,292A,LEC,True,3
3985,CHEMENG-120B-LEC-01,CHEMENG,120B,LEC,True,4
3985,MS&E-463-WKS-01,MS&E,463,WKS,True,4
3985,CS-448Z-LEC-01,CS,448Z,LEC,True,3
3985,ME-378-LEC-01,ME,378,LEC,True,3
3985,ECON-268-LEC-01,ECON,268,LEC,True,5
5703,EE-292E-SEM-01,EE,292E,SEM,True,1
5703,HISTORY-202G-COL-01,HISTORY,202G,COL,True,5
5703,EE-224-LEC-01,EE,224,LEC,True,3
5703,CEE-227-CAS-01,CEE,227,CAS,True,5
5703,EE-237-LEC-01,EE,237,LEC,True,3
5358,ENGR-245-LEC-01,ENGR,245,LEC,True,4
5358,MS&E-489-WKS-01,MS&E,489,WKS,True,3
5358,EE-303-LEC-01,EE,303,LEC,True,3
5358,ME-123-LEC-01,ME,123,LEC,True,4
5712,EE-364B-LEC-01,EE,364B,LEC,True,3
5712,EE-224-LEC-01,EE,224,LEC,True,3
5712,CHEMENG-355-LEC-01,CHEMENG,355,LEC,True,3
5712,CHEMENG-699-COL-01,CHEMENG,699,COL,True,1
5712,CS-349F-LEC-01,CS,349F,LEC,True,2
5712,CEE-207A-LEC-01,CEE,207A,LEC,True,4
5712,CS-323-LEC-01,CS,323,LEC,True,3
2378,SOC-305-SEM-01,SOC,305,SEM,True,1
2378,EE-292C-LEC-01,EE,292C,LEC,True,1
2378,ME-206B-LEC-01,ME,206B,LEC,True,4
2378,CS-278-LEC-01,CS,278,LEC,True,3
2378,CS-278-DIS-11,CS,278,DIS,False,0
2378,EE-207-LEC-01,EE,207,LEC,True,3
2378,ENGR-306-LEC-01,ENGR,306,LEC,True,3
2378,ENGR-306-LBS-02,ENGR,306,LBS,False,0
2378,CS-336-LEC-01,CS,336,LEC,True,5
2286,MATH-20-LEC-01,MATH,20,LEC,True,3
2286,ECON-226-LEC-01,ECON,226,LEC,True,3
2286,ENGLISH-290-WKS-01,ENGLISH,290,WKS,True,5
2286,ANTHRO-443-SEM-01,ANTHRO,443,SEM,True,1
2286,PUBLPOL-301B-LEC-01,PUBLPOL,301B,LEC,True,5
4859,EE-236C-LEC-01,EE,236C,LEC,True,3
4859,MS&E-233-LEC-01,MS&E,233,LEC,True,3
4859,ECON-244-LEC-01,ECON,244,LEC,True,3
4859,HISTORY-205G-COL-01,HISTORY,205G,COL,True,5
4859,CEE-272T-SEM-01,CEE,272T,SEM,True,2
4686,CEE-216-SEM-01,CEE,216,SEM,True,1
4686,HISTORY-74N-ISF-01,HISTORY,74N,ISF,True,3
4686,ME-378-LEC-01,ME,378,LEC,True,3
4686,MS&E-276-LEC-01,MS&E,276,LEC,True,3
4686,ME-283-LEC-01,ME,283,LEC,True,3
4686,CHEMENG-345-LEC-01,CHEMENG,345,LEC,True,3
1295,ME-310C-LAB-01,ME,310C,LAB,True,5
1295,ENGR-319-COL-01,ENGR,319,COL,True,1
1295,CEE-221-SEM-01,CEE,221,SEM,True,1
1295,MS&E-242-LEC-01,MS&E,242,LEC,True,3
1295,ME-390A-SEM-01,ME,390A,SEM,True,1
1295,EE-372-LEC-01,EE,372,LEC,True,4
1295,ME-352C-LEC-01,ME,352C,LEC,True,3
4627,CEE-272T-SEM-01,CEE,272T,SEM,True,2
4627,MS&E-240-LEC-01,MS&E,240,LEC,True,3
4627,EE-340-LEC-01,EE,340,LEC,True,3
4627,CHEM-359-SEM-01,CHEM,359,SEM,True,1
4627,PSYCH-202-LEC-01,PSYCH,202,LEC,True,3
4627,STATS-203-LEC-01,STATS,203,LEC,True,3
2394,EE-303-LEC-01,EE,303,LEC,True,3
2394,EE-207-LEC-01,EE,207,LEC,True,3
2394,CEE-107A-LEC-01,CEE,107A,LEC,True,5
2394,CS-221M-LEC-01,CS,221M,LEC,True,3
2394,MS&E-435-SEM-01,MS&E,435,SEM,True,1
2394,EE-284A-LEC-01,EE,284A,LEC,True,3
1012,CEE-272T-SEM-01,CEE,272T,SEM,True,2
1012,CHEMENG-355-LEC-01,CHEMENG,355,LEC,True,3
1012,ECON-260-LEC-01,ECON,260,LEC,True,5
1012,PHYSICS-130-LEC-01,PHYSICS,130,LEC,True,4
1982,ME-131-LEC-01,ME,131,LEC,True,4
1982,CEE-275A-LEC-01,CEE,275A,LEC,True,3
1982,CS-259Q-LEC-01,CS,259Q,LEC,True,3
1982,EE-256-LEC-01,EE,256,LEC,True,4
1982,MATH-106-LEC-01,MATH,106,LEC,True,4
1108,COLLEGE-119-SEM-02,COLLEGE,119,SEM,True,3
1108,HISTORY-204G-COL-01,HISTORY,204G,COL,True,5
1108,MS&E-435-SEM-01,MS&E,435,SEM,True,1
1108,CEE-207A-LEC-01,CEE,207A,LEC,True,5
555,CHEMENG-699-COL-01,CHEMENG,699,COL,True,1
555,MS&E-242-LEC-01,MS&E,242,LEC,True,3
555,SOC-358-SEM-01,SOC,358,SEM,True,5
555,CHEM-379-SEM-01,CHEM,379,SEM,True,1
555,CEE-314-LEC-01,CEE,314,LEC,True,3
555,CS-321M-LEC-01,CS,321M,LEC,True,3
6334,EARTHSYS-134-SEM-01,EARTHSYS,134,SEM,True,2
6334,EE-273-LEC-01,EE,273,LEC,True,3
6334,POLISCI-299A-SEM-01,POLISCI,299A,SEM,True,5
6334,CS-336-LEC-01,CS,336,LEC,True,5
4641,MS&E-435-SEM-01,MS&E,435,SEM,True,1
4641,ENGR-15-LEC-01,ENGR,15,LEC,True,3
4641,EE-292K-SEM-01,EE,292K,SEM,True,1
4641,MS&E-243-LEC-01,MS&E,243,LEC,True,3
4641,EE-340-LEC-01,EE,340,LEC,True,3
4641,MS&E-280-LEC-01,MS&E,280,LEC,True,3
4641,EE-273-LEC-01,EE,273,LEC,True,3
4641,STATS-310C-LEC-01,STATS,310C,LEC,True,3
2968,POLISCI-237-SEM-01,POLISCI,237,SEM,True,5
2968,ECON-238-LEC-01,ECON,238,LEC,True,5
2968,EE-292I-SEM-01,EE,292I,SEM,True,1
2968,CS-323-LEC-01,CS,323,LEC,True,4
2968,PUBLPOL-100-RSC-01,PUBLPOL,100,RSC,True,1
2968,PWR-295-SEM-01,PWR,295,SEM,True,2
4003,CS-349F-LEC-01,CS,349F,LEC,True,2
4003,ME-354-LEC-01,ME,354,LEC,True,3
4003,MS&E-472-COL-01,MS&E,472,COL,True,1
4003,MS&E-277B-SEM-01,MS&E,277B,SEM,True,2
4003,EE-273-LEC-01,EE,273,LEC,True,3
4003,CHEMENG-699-COL-01,CHEMENG,699,COL,True,1
4003,CS-377U-LEC-01,CS,377U,LEC,True,3
4003,CS-235-LEC-01,CS,235,LEC,True,3
3934,CS-273C-LEC-01,CS,273C,LEC,True,3
3934,MS&E-211X-LEC-01,MS&E,211X,LEC,True,4
3934,MS&E-211X-DIS-02,MS&E,211X,DIS,False,0
3934,CS-336-LEC-01,CS,336,LEC,True,5
3934,BIOE-230-LEC-01,BIOE,230,LEC,True,4
5182,MS&E-260-LEC-01,MS&E,260,LEC,True,3
5182,MATH-249C-LEC-01,MATH,249C,LEC,True,3
5182,FILMEDIA-152B-SEM-01,FILMEDIA,152B,SEM,True,5
5182,BIO-234-LEC-01,BIO,234,LEC,True,3
5182,CS-225A-LEC-01,CS,225A,LEC,True,3
5917,MUSIC-72G-PRA-01,MUSIC,72G,PRA,True,1
5917,SYMSYS-205-SEM-01,SYMSYS,205,SEM,True,3
5917,HISTORY-319-COL-01,HISTORY,319,COL,True,5
5917,HISTORY-262A-COL-01,HISTORY,262A,COL,True,5
5917,CS-361-LEC-01,CS,361,LEC,True,4
1893,CS-347-LEC-01,CS,347,LEC,True,4
1893,CS-347-DIS-10,CS,347,DIS,False,0
1893,STATS-292-LEC-01,STATS,292,LEC,True,3
1893,PUBLPOL-301B-LEC-01,PUBLPOL,301B,LEC,True,4
1893,COMM-245-LEC-01,COMM,245,LEC,True,5
1700,STATS-218-LEC-01,STATS,218,LEC,True,3
1700,MATH-235-LEC-01,MATH,235,LEC,True,3
1700,EE-292I-SEM-01,EE,292I,SEM,True,1
1700,STATS-292-LEC-01,STATS,292,LEC,True,3
1700,ECON-355-SEM-01,ECON,355,SEM,True,2
1700,CS-348K-LEC-01,CS,348K,LEC,True,4
3858,CS-47N-ISF-01,CS,47N,ISF,True,3
3858,ENGR-241-LAB-01,ENGR,241,LAB,True,3
3858,CHEMENG-355-LEC-01,CHEMENG,355,LEC,True,3
3858,CEE-246S-SEM-01,CEE,246S,SEM,True,1
3858,CHEM-329-SEM-01,CHEM,329,SEM,True,1
3858,ME-327-LEC-01,ME,327,LEC,True,3
2669,PSYCH-265-SEM-01,PSYCH,265,SEM,True,3
2669,EARTHSYS-295-SEM-01,EARTHSYS,295,SEM,True,1
2669,MS&E-489-WKS-01,MS&E,489,WKS,True,3
2669,ECON-238-LEC-01,ECON,238,LEC,True,5
2669,CEE-221-SEM-01,CEE,221,SEM,True,1
2669,CEE-276B-LEC-01,CEE,276B,LEC,True,3
5006,BIOE-204-LEC-01,BIOE,204,LEC,True,3
5006,ME-310C-LAB-01,ME,310C,LAB,True,5
5006,ME-206B-LEC-01,ME,206B,LEC,True,4
5006,ME-218C-LEC-01,ME,218C,LEC,True,4
1762,MATH-215C-LEC-01,MATH,215C,LEC,True,3
1762,ME-327-LEC-01,ME,327,LEC,True,3
1762,ECON-250-LEC-01,ECON,250,LEC,True,5
1762,ME-378-LEC-01,ME,378,LEC,True,3
5469,PSYCH-204B-PRA-01,PSYCH,204B,PRA,True,3
5469,PSYCH-202-LEC-01,PSYCH,202,LEC,True,3
5469,ECON-355-SEM-01,ECON,355,SEM,True,2
5469,HUMBIO-171E-LEC-01,HUMBIO,171E,LEC,True,3
5469,ECON-136-LEC-01,ECON,136,LEC,True,5
587,CHEMENG-130A-LEC-01,CHEMENG,130A,LEC,True,4
587,BIOE-42-LEC-01,BIOE,42,LEC,True,4
587,BIOE-42-DIS-02,BIOE,42,DIS,False,0
587,ENGR-289-LEC-01,ENGR,289,LEC,True,3
587,CEE-227-CAS-01,CEE,227,CAS,True,4
587,CS-347-LEC-01,CS,347,LEC,True,3
587,CS-347-DIS-09,CS,347,DIS,False,0
587,PSYCH-240-SEM-01,PSYCH,240,SEM,True,3
4963,EE-236C-LEC-01,EE,236C,LEC,True,3
4963,PUBLPOL-301B-LEC-01,PUBLPOL,301B,LEC,True,4
4963,STATS-262-LEC-01,STATS,262,LEC,True,3
4963,PSYCH-235-SEM-01,PSYCH,235,SEM,True,3
4963,CEE-301-SEM-01,CEE,301,SEM,True,1
4963,PSYCH-272-SEM-01,PSYCH,272,SEM,True,5
4857,MATH-51-LEC-01,MATH,51,LEC,True,5
4857,MATH-51-DIS-13,MATH,51,DIS,False,0
4857,SOC-343W-WKS-01,SOC,343W,WKS,True,3
4857,MATH-120-LEC-01,MATH,120,LEC,True,4
4217,CEE-216-SEM-01,CEE,216,SEM,True,1
4217,EE-116-LEC-01,EE,116,LEC,True,3
4217,ECON-310-SEM-01,ECON,310,SEM,True,3
4217,HISTORY-204G-COL-01,HISTORY,204G,COL,True,5
4881,HISTORY-205G-COL-01,HISTORY,205G,COL,True,5
4881,CHEM-131-LEC-01,CHEM,131,LEC,True,5
4881,CHEM-131-LBS-02,CHEM,131,LBS,False,0
4881,ECON-300-SEM-01,ECON,300,SEM,True,3
4881,MS&E-233-LEC-01,MS&E,233,LEC,True,3
3017,ME-352C-LEC-01,ME,352C,LEC,True,3
3017,CS-225A-LEC-01,CS,225A,LEC,True,3
3017,SOC-358-SEM-01,SOC,358,SEM,True,5
3017,MS&E-232H-LEC-01,MS&E,232H,LEC,True,3
6679,CS-377U-LEC-01,CS,377U,LEC,True,4
6679,ECON-291-LEC-01,ECON,291,LEC,True,5
6679,CS-224R-LEC-01,CS,224R,LEC,True,3
6679,EE-372-LEC-01,EE,372,LEC,True,4
2403,ME-361-LEC-01,ME,361,LEC,True,3
2403,CS-240LX-LEC-01,CS,240LX,LEC,True,3
2403,CS-240LX-LBS-02,CS,240LX,LBS,False,0
2403,ME-327-LEC-01,ME,327,LEC,True,3
2403,CEE-252-SEM-01,CEE,252,SEM,True,1
2403,ECON-204-LEC-01,ECON,204,LEC,True,5
391,MATH-245C-LEC-01,MATH,245C,LEC,True,3
391,CEE-221-SEM-01,CEE,221,SEM,True,1
391,MATH-235-LEC-01,MATH,235,LEC,True,3
391,EE-310-SEM-01,EE,310,SEM,True,1
391,PHYSICS-302-COL-01,PHYSICS,302,COL,True,1
391,CHEMENG-355-LEC-01,CHEMENG,355,LEC,True,3
391,ME-352C-LEC-01,ME,352C,LEC,True,3
2650,MS&E-276-LEC-01,MS&E,276,LEC,True,3
2650,BIOE-230-LEC-01,BIOE,230,LEC,True,4
2650,POLISCI-237-SEM-01,POLISCI,237,SEM,True,5
2650,ME-352C-LEC-01,ME,352C,LEC,True,3
4690,POLISCI-236S-SEM-01,POLISCI,236S,SEM,True,5
4690,CEE-207A-LEC-01,CEE,207A,LEC,True,5
4690,COLLEGE-119-SEM-09,COLLEGE,119,SEM,True,3
4690,MATH-56-LEC-01,MATH,56,LEC,True,4
6524,PUBLPOL-219-LEC-01,PUBLPOL,219,LEC,True,3
6524,PSYCH-202-LEC-01,PSYCH,202,LEC,True,3
6524,MS&E-297-LEC-01,MS&E,297,LEC,True,4
6524,SYMSYS-205-SEM-01,SYMSYS,205,SEM,True,3
6524,CEE-248-LEC-01,CEE,248,LEC,True,2
6524,STATS-300C-LEC-01,STATS,300C,LEC,True,3
4387,BIOE-256-LEC-01,BIOE,256,LEC,True,3
4387,CS-361-LEC-01,CS,361,LEC,True,4
4387,EE-284A-LEC-01,EE,284A,LEC,True,3
4387,CS-377U-LEC-01,CS,377U,LEC,True,4
4387,CS-155-LEC-01,CS,155,LEC,True,3
4387,CS-155-DIS-02,CS,155,DIS,False,0
2115,STATS-262-LEC-01,STATS,262,LEC,True,3
2115,PSYCH-272-SEM-01,PSYCH,272,SEM,True,5
2115,EARTHSYS-295-SEM-01,EARTHSYS,295,SEM,True,1
2115,ANTHRO-444-SEM-01,ANTHRO,444,SEM,True,1
2115,PSYCH-265-SEM-01,PSYCH,265,SEM,True,3
5769,PWR-1NCA-SEM-02,PWR,1NCA,SEM,True,4
5769,STATS-200Q-ISS-01,STATS,200Q,ISS,True,4
5769,PWR-2KAA-SEM-02,PWR,2KAA,SEM,True,4
5769,MATH-249C-LEC-01,MATH,249C,LEC,True,3
2858,CS-278-LEC-01,CS,278,LEC,True,3
2858,CS-278-DIS-10,CS,278,DIS,False,0
2858,PUBLPOL-219-LEC-01,PUBLPOL,219,LEC,True,3
2858,ECON-200-SEM-01,ECON,200,SEM,True,1
2858,SOC-343W-WKS-01,SOC,343W,WKS,True,3
2858,MS&E-223-LEC-01,MS&E,223,LEC,True,3
2858,MATH-120-LEC-01,MATH,120,LEC,True,4
239,CEE-251-LEC-01,CEE,251,LEC,True,3
239,MS&E-280-LEC-01,MS&E,280,LEC,True,3
239,ECON-1-LEC-01,ECON,1,LEC,True,5
239,BIOE-230-LEC-01,BIOE,230,LEC,True,4
239,PSYCH-134-WKS-01,PSYCH,134,WKS,True,3
239,POLISCI-290C-SEM-01,POLISCI,290C,SEM,True,5
1731,EARTHSYS-209-LEC-01,EARTHSYS,209,LEC,True,2
1731,ME-327-LEC-01,ME,327,LEC,True,3
1731,MS&E-330-LEC-01,MS&E,330,LEC,True,3
1731,BIOE-70Q-ISS-01,BIOE,70Q,ISS,True,3
1731,CEE-240C-LEC-01,CEE,240C,LEC,True,2
1731,EE-292A-LEC-01,EE,292A,LEC,True,3
3086,PHYSICS-216-LEC-01,PHYSICS,216,LEC,True,2
3086,BIOE-230-LEC-01,BIOE,230,LEC,True,4
3086,MS&E-338-LEC-01,MS&E,338,LEC,True,3
3086,ENGR-311B-SEM-01,ENGR,311B,SEM,True,2
3086,CEE-252-SEM-01,CEE,252,SEM,True,1
3086,SOC-270-LEC-01,SOC,270,LEC,True,4
5193,ECON-204-LEC-01,ECON,204,LEC,True,5
5193,POLISCI-244C-SEM-01,POLISCI,244C,SEM,True,5
5193,COMM-124-LEC-01,COMM,124,LEC,True,5
5193,MS&E-272-LEC-01,MS&E,272,LEC,True,4
917,PHIL-161C-LEC-01,PHIL,161C,LEC,True,4
917,CHEM-300-COL-01,CHEM,300,COL,True,1
917,EARTHSYS-155-LEC-01,EARTHSYS,155,LEC,True,5
917,EARTHSYS-155-LBS-03,EARTHSYS,155,LBS,False,0
917,EE-292I-SEM-01,EE,292I,SEM,True,1
917,MATH-249C-LEC-01,MATH,249C,LEC,True,3
917,MS&E-435-SEM-01,MS&E,435,SEM,True,1
5799,MS&E-276-LEC-01,MS&E,276,LEC,True,3
5799,EE-236C-LEC-01,EE,236C,LEC,True,3
5799,MS&E-338-LEC-01,MS&E,338,LEC,True,3
5799,MS&E-435-SEM-01,MS&E,435,SEM,True,1
5799,CEE-273B-LEC-01,CEE,273B,LEC,True,2
5799,ENGR-103-PRA-03,ENGR,103,PRA,True,3
500,PSYCH-235-SEM-01,PSYCH,235,SEM,True,3
500,CEE-32V-LEC-01,CEE,32V,LEC,True,1
500,EE-372-LEC-01,EE,372,LEC,True,5
500,CEE-241C-SEM-01,CEE,241C,SEM,True,1
500,CEE-252-SEM-01,CEE,252,SEM,True,1
500,BIOE-264-PRA-01,BIOE,264,PRA,True,3
4932,SOC-280A-LEC-01,SOC,280A,LEC,True,4
4932,CS-348K-LEC-01,CS,348K,LEC,True,4
4932,HISTORY-262A-COL-01,HISTORY,262A,COL,True,5
4932,PSYCH-253-SEM-01,PSYCH,253,SEM,True,3
2739,SOC-343W-WKS-01,SOC,343W,WKS,True,3
2739,ECON-200-SEM-01,ECON,200,SEM,True,1
2739,EE-372-LEC-01,EE,372,LEC,True,5
2739,COLLEGE-106-LEC-01,COLLEGE,106,LEC,True,4
2739,COLLEGE-106-DIS-04,COLLEGE,106,DIS,False,0
3602,EARTHSYS-277C-SEM-01,EARTHSYS,277C,SEM,True,5
3602,STATS-218-LEC-01,STATS,218,LEC,True,3
3602,CHEM-300-COL-01,CHEM,300,COL,True,1
3602,STATS-300C-LEC-01,STATS,300C,LEC,True,3
3602,STATS-310C-LEC-01,STATS,310C,LEC,True,3
3602,CHEMENG-355-LEC-01,CHEMENG,355,LEC,True,3
5011,PSYCH-10-LEC-01,PSYCH,10,LEC,True,5
5011,PSYCH-10-DIS-06,PSYCH,10,DIS,False,0
5011,ENGR-306-LEC-01,ENGR,306,LEC,True,3
5011,ENGR-306-LBS-02,ENGR,306,LBS,False,0
5011,PUBLPOL-311-COL-01,PUBLPOL,311,COL,True,1
5011,EE-256-LEC-01,EE,256,LEC,True,4
4777,BIOE-264-PRA-01,BIOE,264,PRA,True,3
4777,EE-267-LEC-01,EE,267,LEC,True,4
4777,PUBLPOL-301B-LEC-01,PUBLPOL,301B,LEC,True,4
4777,MS&E-256A-COL-01,MS&E,256A,COL,True,1
4777,CEE-266G-LEC-01,CEE,266G,LEC,True,3
4928,EE-256-LEC-01,EE,256,LEC,True,4
4928,HISTORY-204G-COL-01,HISTORY,204G,COL,True,5
4928,PHYSICS-361-LEC-01,PHYSICS,361,LEC,True,3
4928,MS&E-489-WKS-01,MS&E,489,WKS,True,3
6488,POLISCI-290C-SEM-01,POLISCI,290C,SEM,True,5
6488,EARTHSYS-208-LEC-01,EARTHSYS,208,LEC,True,3
6488,ENGR-319-COL-01,ENGR,319,COL,True,1
6488,POLISCI-293-SEM-01,POLISCI,293,SEM,True,5
3098,CS-338-LEC-01,CS,338,LEC,True,3
3098,EE-292K-SEM-01,EE,292K,SEM,True,1
3098,CHEM-299-LEC-01,CHEM,299,LEC,True,3
3098,CHEM-299-DIS-03,CHEM,299,DIS,False,0
3098,COLLEGE-119-SEM-06,COLLEGE,119,SEM,True,3
3098,CS-547-SEM-01,CS,547,SEM,True,1
3098,CS-278-LEC-01,CS,278,LEC,True,4
3098,CS-278-DIS-09,CS,278,DIS,False,0
91,MS&E-338-LEC-01,MS&E,338,LEC,True,3
91,CHEMENG-345-LEC-01,CHEMENG,345,LEC,True,3
91,MS&E-289-LEC-01,MS&E,289,LEC,True,3
91,MS&E-232H-LEC-01,MS&E,232H,LEC,True,3
91,ME-149-LAB-01,ME,149,LAB,True,4
91,ME-149-LBS-05,ME,149,LBS,False,0
91,EE-237-LEC-01,EE,237,LEC,True,3
1433,EE-292I-SEM-01,EE,292I,SEM,True,1
1433,MS&E-240-LEC-01,MS&E,240,LEC,True,3
1433,CS-235-LEC-01,CS,235,LEC,True,3
1433,ME-395-SEM-01,ME,395,SEM,True,1
1433,CS-336-LEC-01,CS,336,LEC,True,5
6175,MS&E-243-LEC-01,MS&E,243,LEC,True,3
6175,CS-355-LEC-01,CS,355,LEC,True,3
6175,CHEMENG-289-LEC-01,CHEMENG,289,LEC,True,3
6175,ME-300C-LEC-01,ME,300C,LEC,True,3
4988,POLISCI-234-SEM-01,POLISCI,234,SEM,True,5
4988,MATH-249C-LEC-01,MATH,249C,LEC,True,3
4988,PHYSICS-216-LEC-01,PHYSICS,216,LEC,True,2
4988,PSYCH-204B-PRA-01,PSYCH,204B,PRA,True,3
6456,BIO-221-LEC-01,BIO,221,LEC,True,3
6456,EE-282-LEC-01,EE,282,LEC,True,3
6456,POLISCI-238T-SEM-01,POLISCI,238T,SEM,True,5
